,operating_unit_name,ecom_reference_order_number,ordered_item,ordered_quantity,unit_selling_price,unit_list_price,ordered_date,tax_code,product_id,product_name,product_category
173,Cosmaline Local,397843,119901,1,0.2525,0.2525,2024-01-31,REVENUE VAT 11%,119901,cosmal cure professional developer cream 6 20vol,['Permanent']
174,Cosmaline Local,397843,119901,1,0.2525,0.2525,2024-01-31,REVENUE VAT 11%,119901,cosmal cure professional developer cream 6 20vol,['Permanent']
175,Cosmaline Local,397704,119901,1,0.2525,0.2525,2024-01-31,REVENUE VAT 11%,119901,cosmal cure professional developer cream 6 20vol,['Permanent']
176,Cosmaline Local,397087,119905,7,0.226,0.266,2024-01-25,REVENUE VAT 11%,119905,cosmal cure professional developer cream 9 30vol,['Permanent']
177,Cosmaline Local,400448,120001,6,0.653,0.653,2024-03-06,REVENUE VAT 11%,120001,cosmal cure professional hair color cream blue black 1 0 developer,['Permanent']
178,Cosmaline Local,398962,120001,2,0.653,0.653,2024-02-27,REVENUE VAT 11%,120001,cosmal cure professional hair color cream blue black 1 0 developer,['Permanent']
179,Cosmaline Local,396690,120001,1,0.644,0.653,2024-01-19,REVENUE VAT 11%,120001,cosmal cure professional hair color cream blue black 1 0 developer,['Permanent']
180,Cosmaline Local,398015,120002,1,0.555,0.653,2024-02-02,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
181,Cosmaline Local,397985,120002,3,0.513,0.653,2024-02-02,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
182,Cosmaline Local,398556,120002,2,0.653,0.653,2024-02-08,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
183,Cosmaline Local,398962,120002,2,0.653,0.653,2024-02-27,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
184,Cosmaline Local,395910,120002,3,0.6105,0.653,2024-01-10,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
185,Cosmaline Local,395590,120002,4,0.6155,0.653,2024-01-07,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
186,Cosmaline Local,397454,120002,2,0.653,0.653,2024-01-27,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
187,Cosmaline Local,397428,120002,1,0.555,0.653,2024-01-26,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
188,Cosmaline Local,397402,120002,1,0.598,0.653,2024-01-26,REVENUE VAT 11%,120002,cosmal cure professional hair color cream natural black 2 0 developer,['Permanent']
189,Cosmaline Local,400522,120003,1,0.586,0.653,2024-03-02,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
190,Cosmaline Local,396558,120003,1,0.6365,0.653,2024-02-15,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
191,Cosmaline Local,398962,120003,5,0.653,0.653,2024-02-27,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
192,Cosmaline Local,395813,120003,1,0.653,0.653,2024-01-10,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
193,Cosmaline Local,393925,120003,2,0.653,0.653,2024-01-06,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
194,Cosmaline Local,396601,120003,2,0.653,0.653,2024-01-18,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
195,Cosmaline Local,397378,120003,10,0.653,0.653,2024-01-26,REVENUE VAT 11%,120003,cosmal cure professional hair color cream dark brown 3 0 developer,['Permanent']
196,Cosmaline Local,398866,120004,3,0.653,0.653,2024-02-13,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
197,Cosmaline Local,393925,120004,8,0.653,0.653,2024-01-06,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
198,Cosmaline Local,395590,120004,2,0.6155,0.653,2024-01-07,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
199,Cosmaline Local,395310,120004,1,0.653,0.653,2024-01-08,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
200,Cosmaline Local,395735,120004,1,0.653,0.653,2024-01-09,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
201,Cosmaline Local,396604,120004,2,0.653,0.653,2024-01-17,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
202,Cosmaline Local,396213,120004,5,0.653,0.653,2024-01-18,REVENUE VAT 11%,120004,cosmal cure professional hair color cream medium brown 4 0 developer,['Permanent']
203,Cosmaline Local,400522,120005,1,0.586,0.653,2024-03-02,REVENUE VAT 11%,120005,cosmal cure professional hair color cream light brown 5 0 developer,['Permanent']
204,Cosmaline Local,398635,120005,1,0.555,0.653,2024-02-08,REVENUE VAT 11%,120005,cosmal cure professional hair color cream light brown 5 0 developer,['Permanent']
205,Cosmaline Local,398867,120005,2,0.4695,0.653,2024-02-13,REVENUE VAT 11%,120005,cosmal cure professional hair color cream light brown 5 0 developer,['Permanent']
206,Cosmaline Local,395735,120005,1,0.653,0.653,2024-01-09,REVENUE VAT 11%,120005,cosmal cure professional hair color cream light brown 5 0 developer,['Permanent']
207,Cosmaline Local,395186,120005,2,0.653,0.653,2024-01-04,REVENUE VAT 11%,120005,cosmal cure professional hair color cream light brown 5 0 developer,['Permanent']
208,Cosmaline Local,396604,120005,1,0.653,0.653,2024-01-17,REVENUE VAT 11%,120005,cosmal cure professional hair color cream light brown 5 0 developer,['Permanent']
209,Cosmaline Local,400522,120006,1,0.586,0.653,2024-03-02,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
210,Cosmaline Local,400572,120006,1,0.653,0.653,2024-03-05,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
211,Cosmaline Local,399331,120006,4,0.653,0.653,2024-02-17,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
212,Cosmaline Local,399274,120006,1,0.555,0.653,2024-02-20,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
213,Cosmaline Local,395342,120006,2,0.608,0.653,2024-01-11,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
214,Cosmaline Local,396093,120006,2,0.642,0.653,2024-01-11,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
215,Cosmaline Local,395932,120006,1,0.619,0.653,2024-01-12,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
216,Cosmaline Local,395735,120006,1,0.653,0.653,2024-01-09,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
217,Cosmaline Local,395186,120006,1,0.653,0.653,2024-01-04,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
218,Cosmaline Local,396668,120006,3,0.555,0.653,2024-01-20,REVENUE VAT 11%,120006,cosmal cure professional hair color cream dark blonde 6 0 developer,['Permanent']
219,Cosmaline Local,401316,120007,4,0.555,0.653,2024-03-13,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
220,Cosmaline Local,400572,120007,3,0.653,0.653,2024-03-05,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
221,Cosmaline Local,400596,120007,2,0.653,0.653,2024-03-06,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
222,Cosmaline Local,398043,120007,2,0.653,0.653,2024-02-02,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
223,Cosmaline Local,398388,120007,1,0.5235,0.653,2024-02-15,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
224,Cosmaline Local,398274,120007,1,0.555,0.653,2024-02-06,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
225,Cosmaline Local,398471,120007,2,0.555,0.653,2024-02-07,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
226,Cosmaline Local,398507,120007,5,0.555,0.653,2024-02-09,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
227,Cosmaline Local,399331,120007,1,0.653,0.653,2024-02-17,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
228,Cosmaline Local,399274,120007,1,0.555,0.653,2024-02-20,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
229,Cosmaline Local,395855,120007,1,0.602,0.653,2024-01-11,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
230,Cosmaline Local,396093,120007,1,0.642,0.653,2024-01-11,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
231,Cosmaline Local,395735,120007,1,0.653,0.653,2024-01-09,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
232,Cosmaline Local,394989,120007,5,0.5915,0.653,2024-01-04,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
233,Cosmaline Local,396717,120007,9,0.6265,0.653,2024-01-19,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
234,Cosmaline Local,396939,120007,1,0.555,0.653,2024-01-23,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
235,Cosmaline Local,396910,120007,1,0.555,0.653,2024-01-23,REVENUE VAT 11%,120007,cosmal cure professional hair color cream medium blonde 7 0 developer,['Permanent']
236,Cosmaline Local,400572,120008,1,0.653,0.653,2024-03-05,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
237,Cosmaline Local,400596,120008,2,0.653,0.653,2024-03-06,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
238,Cosmaline Local,395855,120008,1,0.602,0.653,2024-01-11,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
239,Cosmaline Local,395735,120008,1,0.653,0.653,2024-01-09,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
240,Cosmaline Local,396410,120008,2,0.653,0.653,2024-01-16,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
241,Cosmaline Local,396621,120008,8,0.6325,0.653,2024-01-17,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
242,Cosmaline Local,396717,120008,12,0.6265,0.653,2024-01-19,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
243,Cosmaline Local,396910,120008,5,0.555,0.653,2024-01-23,REVENUE VAT 11%,120008,cosmal cure professional hair color cream light blonde 8 0 developer,['Permanent']
244,Cosmaline Local,399168,120009,1,0.532,0.653,2024-02-15,REVENUE VAT 11%,120009,cosmal cure professional hair color cream extra light blonde 9 0 developer,['Permanent']
245,Cosmaline Local,400503,120010,2,0.555,0.653,2024-03-02,REVENUE VAT 11%,120010,cosmal cure professional hair color cream platinum blonde 10 0 developer,['Permanent']
246,Cosmaline Local,395657,120010,1,0.653,0.653,2024-01-06,REVENUE VAT 11%,120010,cosmal cure professional hair color cream platinum blonde 10 0 developer,['Permanent']
247,Cosmaline Local,397481,120010,1,0.54,0.653,2024-01-29,REVENUE VAT 11%,120010,cosmal cure professional hair color cream platinum blonde 10 0 developer,['Permanent']
248,Cosmaline Local,400522,120016,1,0.586,0.653,2024-03-02,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
249,Cosmaline Local,400500,120016,4,0.653,0.653,2024-03-02,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
250,Cosmaline Local,395932,120016,1,0.619,0.653,2024-01-12,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
251,Cosmaline Local,397087,120016,1,0.555,0.653,2024-01-25,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
252,Cosmaline Local,397454,120016,1,0.653,0.653,2024-01-27,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
253,Cosmaline Local,397402,120016,1,0.598,0.653,2024-01-26,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
254,Cosmaline Local,397843,120016,1,0.653,0.653,2024-01-31,REVENUE VAT 11%,120016,cosmal cure professional hair color cream dark ash blonde 6 1 developer,['Permanent']
255,Cosmaline Local,400741,120017,4,0.653,0.653,2024-03-06,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
256,Cosmaline Local,400770,120017,5,0.653,0.653,2024-03-06,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
257,Cosmaline Local,398471,120017,5,0.555,0.653,2024-02-07,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
258,Cosmaline Local,398578,120017,1,0.555,0.653,2024-02-08,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
259,Cosmaline Local,395342,120017,3,0.608,0.653,2024-01-11,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
260,Cosmaline Local,395932,120017,3,0.619,0.653,2024-01-12,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
261,Cosmaline Local,395553,120017,1,0.653,0.653,2024-01-05,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
262,Cosmaline Local,395590,120017,3,0.6155,0.653,2024-01-07,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
263,Cosmaline Local,394989,120017,5,0.5915,0.653,2024-01-04,REVENUE VAT 11%,120017,cosmal cure professional hair color cream medium ash blonde 7 1 developer,['Permanent']
264,Cosmaline Local,400770,120018,1,0.653,0.653,2024-03-06,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
265,Cosmaline Local,398043,120018,2,0.653,0.653,2024-02-02,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
266,Cosmaline Local,398274,120018,1,0.555,0.653,2024-02-06,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
267,Cosmaline Local,399263,120018,1,0.5475,0.653,2024-02-22,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
268,Cosmaline Local,395932,120018,2,0.619,0.653,2024-01-12,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
269,Cosmaline Local,395590,120018,2,0.6155,0.653,2024-01-07,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
270,Cosmaline Local,396410,120018,4,0.653,0.653,2024-01-16,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
271,Cosmaline Local,397087,120018,1,0.555,0.653,2024-01-25,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
272,Cosmaline Local,396910,120018,10,0.555,0.653,2024-01-23,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
273,Cosmaline Local,396939,120018,1,0.555,0.653,2024-01-23,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
274,Cosmaline Local,397137,120018,1,0.653,0.653,2024-01-30,REVENUE VAT 11%,120018,cosmal cure professional hair color cream light ash blonde 8 1 developer,['Permanent']
275,Cosmaline Local,400503,120019,1,0.555,0.653,2024-03-02,REVENUE VAT 11%,120019,cosmal cure professional hair color cream extra light ash blonde 9 1 developer,['Permanent']
276,Cosmaline Local,398507,120019,1,0.555,0.653,2024-02-09,REVENUE VAT 11%,120019,cosmal cure professional hair color cream extra light ash blonde 9 1 developer,['Permanent']
277,Cosmaline Local,395657,120019,3,0.653,0.653,2024-01-06,REVENUE VAT 11%,120019,cosmal cure professional hair color cream extra light ash blonde 9 1 developer,['Permanent']
278,Cosmaline Local,397137,120019,2,0.653,0.653,2024-01-30,REVENUE VAT 11%,120019,cosmal cure professional hair color cream extra light ash blonde 9 1 developer,['Permanent']
279,Cosmaline Local,396093,120032,3,0.642,0.653,2024-01-11,REVENUE VAT 11%,120032,cosmal cure professional hair color cream hazelnut 7 3 developer,['Permanent']
280,Cosmaline Local,397843,120033,2,0.653,0.653,2024-01-31,REVENUE VAT 11%,120033,cosmal cure professional hair color cream honey blonde 8 3 developer,['Permanent']
281,Cosmaline Local,398635,120034,1,0.555,0.653,2024-02-08,REVENUE VAT 11%,120034,cosmal cure professional hair color cream gold blonde 9 3 developer,['Permanent']
282,Cosmaline Local,397843,120034,1,0.653,0.653,2024-01-31,REVENUE VAT 11%,120034,cosmal cure professional hair color cream gold blonde 9 3 developer,['Permanent']
283,Cosmaline Local,398866,120041,3,0.653,0.653,2024-02-13,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
284,Cosmaline Local,399314,120041,1,0.653,0.653,2024-02-17,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
285,Cosmaline Local,395933,120041,1,0.6225,0.653,2024-01-13,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
286,Cosmaline Local,393925,120041,10,0.555,0.653,2024-01-06,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
287,Cosmaline Local,395160,120041,1,0.653,0.653,2024-01-08,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
288,Cosmaline Local,395735,120041,1,0.653,0.653,2024-01-09,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
289,Cosmaline Local,397143,120041,3,0.653,0.653,2024-01-25,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
290,Cosmaline Local,397454,120041,1,0.653,0.653,2024-01-27,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
291,Cosmaline Local,397704,120041,1,0.653,0.653,2024-01-31,REVENUE VAT 11%,120041,cosmal cure professional hair color cream chestnut brown 5 4 developer,['Permanent']
292,Cosmaline Local,398568,120042,3,0.653,0.653,2024-02-08,REVENUE VAT 11%,120042,cosmal cure professional hair color cream dark copper blonde 6 4 developer,['Permanent']
293,Cosmaline Local,397087,120042,1,0.555,0.653,2024-01-25,REVENUE VAT 11%,120042,cosmal cure professional hair color cream dark copper blonde 6 4 developer,['Permanent']
