OPERATING_UNIT_NAME,ORACLE_REFERENCE_ORDER_NUMBER,ECOM_REFERENCE_ORDER_NUMBER,ORDER_TYPE,ORDER_TYPE_NAME,ORDERED_ITEM,ORDERED_QUANTITY,PRICING_QUANTITY_UOM,UNIT_SELLING_PRICE (after discount without vat),UNIT_LIST_PRICE( original price before discount without vat),ORDERED_DATE,CUSTOMER_NAME,TAX_CODE
Cosmaline Local,2732,395857,S,COS POS SLS,193910,1,Pcs,1.0245,1.0585,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395931,S,COS POS SLS,196402,1,Pcs,0.9025000000000001,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395977,S,COS POS SLS,174817,2,Pcs,0.811,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395713,S,COS POS SLS,174869,1,Pcs,0.811,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395786,S,COS POS SLS,174903,2,Pcs,0.7845000000000001,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395953,S,COS POS SLS,174956,1,Pcs,0.8225,0.8560000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396054,S,COS POS SLS,174956,3,Pcs,0.8560000000000001,0.8560000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396100,S,COS POS SLS,174956,1,Pcs,0.8560000000000001,0.8560000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396105,S,COS POS SLS,174956,1,Pcs,0.7735000000000001,0.8560000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396099,S,COS POS SLS,174817,1,Pcs,0.811,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395952,S,COS POS SLS,174869,2,Pcs,0.811,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395819,S,COS POS SLS,175306,1,Pcs,0.928,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396099,S,COS POS SLS,174981,2,Pcs,0.883,0.883,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396004,S,COS POS SLS,175313,1,Pcs,1.081,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395729,S,COS POS SLS,176561,2,Pcs,0.743,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395952,S,COS POS SLS,176561,2,Pcs,0.743,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395882,S,COS POS SLS,180825,1,Pcs,0.8405,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395886,S,COS POS SLS,180825,1,Pcs,0.8655,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395931,S,COS POS SLS,193840,1,Pcs,1.1695,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396004,S,COS POS SLS,175305,1,Pcs,0.991,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395729,S,COS POS SLS,176533,1,Pcs,1.1935,1.1935,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396077,S,COS POS SLS,175305,1,Pcs,0.9740000000000001,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396077,S,COS POS SLS,180660,1,Pcs,1.5050000000000001,1.5315,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395836,S,COS POS SLS,191240,2,Pcs,1.081,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395897,S,COS POS SLS,191240,1,Pcs,1.081,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395952,S,COS POS SLS,191240,1,Pcs,1.081,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395450,S,COS POS SLS,192005,1,Pcs,0.42800000000000005,0.42800000000000005,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395882,S,COS POS SLS,193640,1,Pcs,0.904,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395886,S,COS POS SLS,193640,1,Pcs,0.9305,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395952,S,COS POS SLS,176533,1,Pcs,1.1935,1.1935,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396054,S,COS POS SLS,175031,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396077,S,COS POS SLS,175307,1,Pcs,0.9740000000000001,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395713,S,COS POS SLS,176505,4,Pcs,0.743,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395729,S,COS POS SLS,176505,4,Pcs,0.743,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395365,S,COS POS SLS,180120,1,Pcs,0.9145000000000001,0.9145000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395450,S,COS POS SLS,193615,2,Pcs,1.284,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396042,S,COS POS SLS,175034,2,Pcs,0.901,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396085,S,COS POS SLS,175034,6,Pcs,0.901,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395365,S,COS POS SLS,179520,4,Pcs,1.2475,1.2475,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395799,S,COS POS SLS,176530,2,Pcs,0.7215,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395681,S,COS POS SLS,191240,1,Pcs,1.081,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396054,S,COS POS SLS,175042,1,Pcs,0.6980000000000001,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396099,S,COS POS SLS,175042,2,Pcs,0.6980000000000001,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396004,S,COS POS SLS,175307,1,Pcs,0.991,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395729,S,COS POS SLS,176545,2,Pcs,0.743,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396101,S,COS POS SLS,180670,1,Pcs,1.491,1.5315,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396105,S,COS POS SLS,180670,1,Pcs,1.3840000000000001,1.5315,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396032,S,COS POS SLS,191091,1,Pcs,1.8470000000000002,1.8470000000000002,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396043,S,COS POS SLS,179520,1,Pcs,1.3965,1.3965,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396101,S,COS POS SLS,174992,1,Pcs,0.921,0.9460000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395713,S,COS POS SLS,176555,1,Pcs,1.1935,1.1935,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395861,S,COS POS SLS,191235,1,Pcs,1.0495,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395886,S,COS POS SLS,191235,1,Pcs,1.0385,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395890,S,COS POS SLS,191235,1,Pcs,0.998,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395895,S,COS POS SLS,191235,2,Pcs,1.0705,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395908,S,COS POS SLS,191235,1,Pcs,1.006,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395636,S,COS POS SLS,175044,1,Pcs,0.9235000000000001,0.9235000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395882,S,COS POS SLS,193615,1,Pcs,1.198,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395886,S,COS POS SLS,193615,1,Pcs,1.2335,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395990,S,COS POS SLS,193615,2,Pcs,1.284,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,196522,1,Pcs,1.2245000000000001,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395881,S,COS POS SLS,197907,1,Pcs,0.774,1.0135,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396051,S,COS POS SLS,196455,2,Pcs,0.9670000000000001,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396101,S,COS POS SLS,196450,1,Pcs,1.1840000000000002,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,394728,S,COS POS SLS,196485,1,Pcs,1.82,1.82,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396016,S,COS POS SLS,197055,4,Pcs,1.7115,1.7115,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396043,S,COS POS SLS,197055,1,Pcs,1.7115,1.7115,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395786,S,COS POS SLS,197120,1,Pcs,1.526,1.5765,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395861,S,COS POS SLS,834083,1,Pcs,0.328,0.338,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395890,S,COS POS SLS,834083,1,Pcs,0.312,0.338,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395882,S,COS POS SLS,180605,1,Pcs,1.03,1.1035000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395935,S,COS POS SLS,191438,1,Pcs,0.811,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395816,S,COS POS SLS,174991,1,Pcs,0.96,1.0135,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395770,S,COS POS SLS,193840,1,Pcs,1.133,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395943,S,COS POS SLS,175043,2,Pcs,0.6980000000000001,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395909,S,COS POS SLS,175230,1,Pcs,0.6625,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395886,S,COS POS SLS,175308,2,Pcs,0.9520000000000001,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395992,S,COS POS SLS,175308,1,Pcs,0.991,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395882,S,COS POS SLS,175405,1,Pcs,1.177,1.2615,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395909,S,COS POS SLS,175405,1,Pcs,1.197,1.2615,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,394728,S,COS POS SLS,193616,2,Pcs,1.0315,1.0315,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395969,S,COS POS SLS,175405,1,Pcs,1.2615,1.2615,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396073,S,COS POS SLS,175405,1,Pcs,1.2615,1.2615,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396001,S,COS POS SLS,180120,1,Pcs,0.9460000000000001,0.9460000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396109,S,COS POS SLS,180120,1,Pcs,0.8925000000000001,0.9460000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395770,S,COS POS SLS,193615,2,Pcs,1.133,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395857,S,COS POS SLS,193615,1,Pcs,1.2425000000000002,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395861,S,COS POS SLS,193616,1,Pcs,1.093,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396004,S,COS POS SLS,193830,1,Pcs,1.284,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395895,S,COS POS SLS,174962,1,Pcs,1.115,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395909,S,COS POS SLS,174962,1,Pcs,1.0685,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395943,S,COS POS SLS,174962,1,Pcs,1.1260000000000001,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395816,S,COS POS SLS,194020,1,Pcs,1.3655000000000002,1.4415,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395819,S,COS POS SLS,196220,1,Pcs,1.139,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395895,S,COS POS SLS,196220,1,Pcs,1.204,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395770,S,COS POS SLS,197054,1,Pcs,1.5110000000000001,1.7115,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395770,S,COS POS SLS,197115,1,Pcs,1.3915,1.5765,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395799,S,COS POS SLS,197115,2,Pcs,1.5310000000000001,1.5765,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395488,S,COS POS SLS,832651,1,Pcs,0.8470000000000001,0.8470000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396109,S,COS POS SLS,832651,1,Pcs,0.799,0.8470000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395953,S,COS POS SLS,834079,1,Pcs,0.3335,0.34700000000000003,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,394728,S,COS POS SLS,834083,1,Pcs,0.3245,0.3245,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395819,S,COS POS SLS,174275,1,Pcs,2.6365000000000003,2.8155,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395488,S,COS POS SLS,174315,1,Pcs,1.1035000000000001,1.1035000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395692,S,COS POS SLS,939100,1,Pcs,0.3905,0.4595,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396025,S,COS POS SLS,196485,1,Pcs,1.7040000000000002,2.0045,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395251,S,COS POS SLS,196522,1,Pcs,1.03,1.2115,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396068,S,COS POS SLS,834083,1,Pcs,0.28700000000000003,0.338,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396093,S,COS POS SLS,174430,1,Pcs,1.3945,1.419,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395955,S,COS POS SLS,174750,2,Pcs,0.8230000000000001,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395835,S,COS POS SLS,174405,1,Pcs,1.0795000000000001,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395881,S,COS POS SLS,196520,1,Pcs,0.9285,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396051,S,COS POS SLS,196521,2,Pcs,1.243,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395881,S,COS POS SLS,197952,1,Pcs,0.6880000000000001,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,200265,2,Pcs,0.7120000000000001,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395874,S,COS POS SLS,196220,1,Pcs,0.811,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,197954,1,Pcs,0.7055,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395881,S,COS POS SLS,197955,1,Pcs,0.6880000000000001,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396067,S,COS POS SLS,174431,1,Pcs,1.314,1.419,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395949,S,COS POS SLS,174908,2,Pcs,0.5995,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,119901,2,Pcs,0.23700000000000002,0.2525,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,119901,3,Pcs,0.23700000000000002,0.2525,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,120006,2,Pcs,0.608,0.653,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,120007,1,Pcs,0.602,0.653,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396000,S,COS POS SLS,174272,4,Pcs,0.8075,1.0135,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,120008,1,Pcs,0.602,0.653,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,120017,3,Pcs,0.608,0.653,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,119901,1,Pcs,0.2325,0.2525,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,193910,2,Pcs,0.8290000000000001,1.0585,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395949,S,COS POS SLS,174817,2,Pcs,0.654,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396067,S,COS POS SLS,174956,1,Pcs,0.7925000000000001,0.8560000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395881,S,COS POS SLS,191240,1,Pcs,0.8255,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,193640,1,Pcs,0.7585000000000001,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,175381,1,Pcs,1.079,1.171,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,200140,2,Pcs,0.7120000000000001,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395881,S,COS POS SLS,196521,1,Pcs,1.1935,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396051,S,COS POS SLS,196522,2,Pcs,1.243,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396051,S,COS POS SLS,196520,2,Pcs,0.9670000000000001,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395342,S,COS POS SLS,197120,2,Pcs,1.1300000000000001,1.4325,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,119901,1,Pcs,0.2325,0.2525,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,175218,1,Pcs,0.547,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395949,S,COS POS SLS,175305,3,Pcs,0.7995,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396000,S,COS POS SLS,175042,1,Pcs,0.556,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396000,S,COS POS SLS,180670,1,Pcs,1.22,1.5315,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396067,S,COS POS SLS,180670,1,Pcs,1.2055,1.5315,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396107,S,COS POS SLS,191091,1,Pcs,1.5165000000000002,1.8470000000000002,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395949,S,COS POS SLS,174992,1,Pcs,0.7635000000000001,0.9460000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396107,S,COS POS SLS,174992,3,Pcs,0.7765000000000001,0.9460000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395855,S,COS POS SLS,191235,1,Pcs,0.8465,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396067,S,COS POS SLS,174962,1,Pcs,0.8865000000000001,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396107,S,COS POS SLS,175035,1,Pcs,0.7395,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395496,S,COS POS SLS,175315,1,Pcs,0.897,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395938,S,COS POS SLS,191438,1,Pcs,0.638,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395989,S,COS POS SLS,196522,3,Pcs,1.329,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396068,S,COS POS SLS,191438,1,Pcs,0.6890000000000001,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395988,S,COS POS SLS,175229,4,Pcs,0.5935,0.6980000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395906,S,COS POS SLS,191091,1,Pcs,1.57,1.8470000000000002,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395496,S,COS POS SLS,193616,1,Pcs,0.9345,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396082,S,COS POS SLS,180120,2,Pcs,0.804,0.9460000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395692,S,COS POS SLS,191235,2,Pcs,0.919,1.081,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395867,S,COS POS SLS,193616,1,Pcs,0.9390000000000001,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396015,S,COS POS SLS,196522,2,Pcs,1.329,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396072,S,COS POS SLS,193830,1,Pcs,1.284,1.284,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395988,S,COS POS SLS,174962,1,Pcs,0.9570000000000001,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396025,S,COS POS SLS,174962,2,Pcs,0.9570000000000001,1.1260000000000001,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395861,S,COS POS SLS,196522,1,Pcs,1.29,1.329,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395836,S,COS POS SLS,200160,4,Pcs,0.9685,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395997,S,COS POS SLS,200160,2,Pcs,0.9685,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396099,S,COS POS SLS,833261,2,Pcs,0.1845,0.1845,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395861,S,COS POS SLS,196455,1,Pcs,1.1805,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395996,S,COS POS SLS,196455,1,Pcs,1.216,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396015,S,COS POS SLS,196455,2,Pcs,1.216,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395953,S,COS POS SLS,196520,1,Pcs,1.169,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395990,S,COS POS SLS,196520,2,Pcs,1.216,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395997,S,COS POS SLS,196520,3,Pcs,1.216,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,394728,S,COS POS SLS,196520,3,Pcs,1.1125,1.1125,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396018,S,COS POS SLS,196520,1,Pcs,1.216,1.216,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395857,S,COS POS SLS,200280,1,Pcs,0.937,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395931,S,COS POS SLS,939100,1,Pcs,0.41850000000000004,0.4595,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396004,S,COS POS SLS,196401,1,Pcs,0.991,0.991,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395977,S,COS POS SLS,197120,1,Pcs,1.5765,1.5765,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396016,S,COS POS SLS,197120,4,Pcs,1.5765,1.5765,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395488,S,COS POS SLS,197955,1,Pcs,0.901,0.901,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396105,S,COS POS SLS,174430,1,Pcs,1.282,1.419,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396109,S,COS POS SLS,174430,1,Pcs,1.339,1.419,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395465,S,COS POS SLS,174750,2,Pcs,0.9685,0.9685,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395713,S,COS POS SLS,174829,1,Pcs,0.865,0.865,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395857,S,COS POS SLS,174928,1,Pcs,0.7190000000000001,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395977,S,COS POS SLS,174928,1,Pcs,0.743,0.743,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395908,S,COS POS SLS,174346,1,Pcs,1.341,1.4415,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396043,S,COS POS SLS,174346,1,Pcs,1.4415,1.4415,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396077,S,COS POS SLS,174346,3,Pcs,1.4165,1.4415,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,395977,S,COS POS SLS,174815,2,Pcs,0.811,0.811,2024-01-11,E-commerce,REVENUE VAT 11%
Cosmaline Local,2732,396099,S,COS POS SLS,174829,1,Pcs,0.865,0.865,2024-01-11,E-commerce,REVENUE VAT 11%
